package,lib_path,version,priority,depends,imports,needs_compilation,built,url,source
pkgbuild,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.4.8,NA,R (>= 3.5),"callr (>= 3.2.0), cli (>= 3.4.0), desc, processx, R6",no,4.5.0,"https://github.com/r-lib/pkgbuild, https://pkgbuild.r-lib.org",CRAN
pkgconfig,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.0.3,NA,NA,utils,no,4.5.0,https://github.com/r-lib/pkgconfig#readme,CRAN
pkgdown,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.1.3,NA,R (>= 4.0.0),"bslib (>= 0.5.1), callr (>= 3.7.3), cli (>= 3.6.1), desc (>=
1.4.0), downlit (>= 0.4.4), fontawesome, fs (>= 1.4.0), httr2
(>= 1.0.2), jsonlite, openssl, purrr (>= 1.0.0), ragg (>=
1.4.0), rlang (>= 1.1.4), rmarkdown (>= 2.27), tibble, whisker,
withr (>= 2.4.3), xml2 (>= 1.3.1), yaml",no,4.5.0,"https://pkgdown.r-lib.org/, https://github.com/r-lib/pkgdown",CRAN
pkgload,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.4.0,NA,R (>= 3.4.0),"cli (>= 3.3.0), desc, fs, glue, lifecycle, methods, pkgbuild,
processx, rlang (>= 1.1.1), rprojroot, utils, withr (>= 2.4.3)",no,4.5.0,"https://github.com/r-lib/pkgload, https://pkgload.r-lib.org",CRAN
pkgsearch,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,3.1.5,NA,NA,"curl, jsonlite",no,4.5.0,"https://github.com/r-hub/pkgsearch,
https://r-hub.github.io/pkgsearch/",CRAN
PKI,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.1-14,NA,"R (>= 2.9.0), base64enc",NA,yes,4.5.0,http://www.rforge.net/PKI,CRAN
plm,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.6-6,NA,R (>= 3.2.0),"MASS, bdsmatrix, collapse (>= 1.8.9), zoo, nlme, sandwich,
lattice, lmtest, maxLik, Rdpack, Formula, stats",no,4.5.0,"https://cran.r-project.org/package=plm,
https://github.com/ycroissant/plm",CRAN
plogr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.2.0,NA,NA,NA,no,4.5.0,https://github.com/krlmlr/plogr#readme,CRAN
plotbb,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.0.6,NA,NA,"graphics, magrittr, rlang, scales, methods, utils",no,4.5.0,NA,CRAN
plotly,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,4.11.0,NA,"R (>= 3.2.0), ggplot2 (>= 3.0.0)","tools, scales, httr (>= 1.3.0), jsonlite (>= 1.6), magrittr,
digest, viridisLite, base64enc, htmltools (>= 0.3.6),
htmlwidgets (>= 1.5.2.9001), tidyr (>= 1.0.0), RColorBrewer,
dplyr, vctrs, tibble, lazyeval (>= 0.2.0), rlang (>= 1.0.0),
crosstalk, purrr, data.table, promises",no,4.5.0,"https://plotly-r.com, https://github.com/plotly/plotly.R,
https://plotly.com/r/",CRAN
plotrix,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,3.8-4,NA,R (>= 3.5.0),"grDevices, graphics, stats, utils",no,4.5.0,https://github.com/dmurdoch/plotrix,CRAN
plotROC,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.3.1,NA,"R (>= 3.0.0), ggplot2","methods, grid, gridSVG, shiny, plyr, rlang",no,4.5.0,https://sachsmc.github.io/plotROC/,CRAN
plotwidgets,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.5.1,NA,NA,"methods,graphics",no,4.5.0,NA,CRAN
plyr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.8.9,NA,R (>= 3.1.0),Rcpp (>= 0.11.0),yes,4.5.0,"http://had.co.nz/plyr, https://github.com/hadley/plyr",CRAN
PMCMRplus,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.9.12,NA,R (>= 3.5.0),"mvtnorm (>= 1.0), multcompView, gmp, Rmpfr, SuppDists,
kSamples (>= 1.2.7), BWStest (>= 0.2.1), MASS, stats",yes,4.5.0,NA,CRAN
png,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.1-8,NA,R (>= 2.9.0),NA,yes,4.5.0,http://www.rforge.net/png/,CRAN
PNWColors,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.1.0,NA,NA,NA,no,4.5.0,https://github.com/jakelawlor/PNWColors,CRAN
poisbinom,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0.2,NA,NA,Rcpp (>= 0.12.10),yes,4.5.0,NA,CRAN
polspline,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1.25,NA,NA,"stats, graphics",yes,4.5.0,NA,CRAN
polyclip,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.10-7,NA,R (>= 3.5.0),NA,yes,4.5.0,"https://www.angusj.com,
https://sourceforge.net/projects/polyclipping,
https://github.com/baddstats/polyclip",CRAN
polycor,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.8-1,NA,R (>= 3.3.0),"stats, mvtnorm, Matrix, parallel, admisc (>= 0.22)",no,4.5.0,"https://r-forge.r-project.org/projects/polycor/,
https://CRAN.R-project.org/package=polycor",CRAN
polynom,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.4-1,NA,NA,"stats, graphics",no,4.5.0,NA,CRAN
posterior,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.6.1,NA,R (>= 3.2.0),"methods, abind, checkmate, rlang (>= 1.0.6), stats, tibble (>=
3.1.0), vctrs (>= 0.5.0), tensorA, pillar, distributional,
parallel, matrixStats",no,4.5.0,"https://mc-stan.org/posterior/, https://discourse.mc-stan.org/",CRAN
pracma,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.4.4,NA,R (>= 3.1.0),"graphics, grDevices, stats, utils",no,4.5.0,NA,CRAN
praise,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0.0,NA,NA,NA,no,4.5.0,https://github.com/gaborcsardi/praise,CRAN
prediction,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.3.18,NA,R (>= 3.5.0),"utils, stats, data.table",no,4.5.0,https://github.com/bbolker/prediction,CRAN
PrettyCols,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1.0,NA,R (>= 3.6),"ggplot2, graphics, grDevices, lifecycle",no,4.5.0,"https://nrennie.rbind.io/PrettyCols/,
https://github.com/nrennie/PrettyCols",CRAN
prettyunits,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.2.0,NA,R(>= 2.10),NA,no,4.5.0,https://github.com/r-lib/prettyunits,CRAN
prismatic,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1.2,NA,R (>= 3.2),"graphics, farver (>= 2.0.1), grDevices",no,4.5.0,"https://emilhvitfeldt.github.io/prismatic/,
https://github.com/EmilHvitfeldt/prismatic",CRAN
pROC,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.19.0.1,NA,R (>= 2.14),"methods, Rcpp (>= 0.11.1)",yes,4.5.0,https://xrobin.github.io/pROC/,CRAN
processx,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,3.8.6,NA,R (>= 3.4.0),"ps (>= 1.2.0), R6, utils",yes,4.5.0,"https://processx.r-lib.org, https://github.com/r-lib/processx",CRAN
prodlim,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2025.04.28,NA,R (>= 4.1.0),"Rcpp (>= 0.11.5), stats, rlang, data.table, grDevices,
ggplot2, graphics, diagram, survival, KernSmooth, lava",yes,4.5.0,NA,CRAN
productplots,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.1.1,NA,NA,"plyr, ggplot2",no,4.5.0,https://github.com/hadley/productplots,CRAN
profileModel,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.6.1,NA,R (>= 2.6.0),NA,no,4.5.0,https://github.com/ikosmidis/profileModel,CRAN
profmem,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.7.0,NA,NA,utils,no,4.5.0,"https://henrikbengtsson.github.io/profmem/,
https://github.com/HenrikBengtsson/profmem",CRAN
profvis,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.4.0,NA,R (>= 4.0),"htmlwidgets (>= 0.3.2), rlang (>= 1.1.0), vctrs",yes,4.5.0,"https://profvis.r-lib.org, https://github.com/r-lib/profvis",CRAN
progress,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.2.3,NA,R (>= 3.6),"crayon, hms, prettyunits, R6",no,4.5.0,"https://github.com/r-lib/progress#readme,
http://r-lib.github.io/progress/",CRAN
progressr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.15.1,NA,R (>= 3.5.0),"digest, utils",no,4.5.0,"https://progressr.futureverse.org,
https://github.com/futureverse/progressr",CRAN
proj4,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0-15,NA,R (>= 2.0.0),NA,yes,4.5.0,https://www.rforge.net/proj4/,CRAN
promises,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.3.3,NA,NA,"fastmap (>= 1.1.0), later, magrittr (>= 1.5), R6, Rcpp, rlang,
stats",yes,4.5.0,"https://rstudio.github.io/promises/,
https://github.com/rstudio/promises",CRAN
PropCIs,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.3-0,NA,NA,NA,no,4.5.0,https://github.com/shearer/PropCIs,CRAN
PROscorer,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.0.4,NA,NA,PROscorerTools,no,4.5.0,https://github.com/raybaser/PROscorer,CRAN
PROscorerTools,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.0.4,NA,NA,NA,no,4.5.0,https://github.com/MSKCC-Epi-Bio/PROscorerTools,CRAN
proto,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0.0,NA,NA,NA,no,4.5.0,https://github.com/hadley/proto,CRAN
proxy,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.4-27,NA,R (>= 3.4.0),"stats, utils",yes,4.5.0,NA,CRAN
pryr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.1.6,NA,R (>= 3.1.0),"codetools, lobstr, methods, Rcpp (>= 0.11.0), stringr",yes,4.5.0,https://github.com/hadley/pryr,CRAN
ps,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.9.1,NA,R (>= 3.4),utils,yes,4.5.0,"https://github.com/r-lib/ps, https://ps.r-lib.org/",CRAN
pscl,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.5.9,NA,NA,"MASS, datasets, grDevices, graphics, stats, utils",yes,4.5.0,https://github.com/atahk/pscl,CRAN
psych,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.5.6,NA,NA,"mnormt,parallel,stats,graphics,grDevices,methods,lattice,nlme,GPArotation",no,4.5.0,"https://personality-project.org/r/psych/
https://personality-project.org/r/psych-manual.pdf",CRAN
pubcheck,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.4.0,NA,R (>= 4.1.0),"gt, openssl",no,4.5.0,https://github.com/hrbrmstr/pubcheck,GitHub repo = hrbrmstr/pubcheck
Publish,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2025.07.24,NA,prodlim (>= 1.5.4),"survival (>= 2.38), data.table (>= 1.10.4), lava (>= 1.5.1),
multcomp (>= 1.4)",no,4.5.0,NA,CRAN
purposeful,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.0.0.9000,NA,NA,"broom, car, dplyr, glue, janitor, knitr, labelled, magrittr,
purrr, scales, stringr, tibble, tidyr",no,4.5.0,NA,GitHub repo = emilelatour/purposeful
purrr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1.0,NA,R (>= 4.1),"cli (>= 3.6.1), lifecycle (>= 1.0.3), magrittr (>= 1.5.0),
rlang (>= 1.1.1), vctrs (>= 0.6.3)",yes,4.5.0,"https://purrr.tidyverse.org/, https://github.com/tidyverse/purrr",CRAN
purrrlyr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.0.8,NA,NA,"dplyr (>= 0.8.0), magrittr (>= 1.5), purrr (>= 0.2.2), Rcpp",yes,4.5.0,https://github.com/hadley/purrrlyr,CRAN
pwr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.3-0,NA,NA,"stats, graphics",no,4.5.0,https://github.com/heliosdrm/pwr,CRAN
pwr2,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0,NA,NA,NA,no,4.5.0,NA,CRAN
pyinit,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1.3,NA,NA,robustbase,yes,4.5.0,https://github.com/dakep/pyinit,CRAN
qap,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.1-2,NA,NA,NA,yes,4.5.0,https://github.com/mhahsler/qap,CRAN
qdapRegex,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.7.10,NA,R (>= 3.5.0),stringi (>= 0.5-5),no,4.5.0,https://github.com/trinker/qdapRegex,CRAN
qpdf,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.4.1,NA,NA,"Rcpp, askpass, curl",yes,4.5.0,"https://docs.ropensci.org/qpdf/
https://ropensci.r-universe.dev/qpdf",CRAN
qqconf,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.3.2,NA,R (>= 4.0.0),"MASS (>= 7.3-50), robustbase (>= 0.93-4), Rcpp",yes,4.5.0,https://github.com/eweine/qqconf,CRAN
qqplotr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.0.6,NA,"R (>= 3.1), ggplot2 (>= 2.2)","dplyr, robustbase, MASS, opdisDownsampling, qqconf (>= 1.3.1)",no,4.5.0,https://github.com/aloy/qqplotr,CRAN
qreport,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0-2,NA,"Hmisc (>= 5.1-1), data.table, ggplot2","rms, Formula, viridis, knitr, htmltools",no,4.5.0,https://hbiostat.org/R/qreport/,CRAN
quadprog,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.5-8,NA,R (>= 3.1.0),NA,yes,4.5.0,NA,CRAN
qualtRics,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,3.2.1,NA,NA,"archive, cli, dplyr (>= 1.0), fs, glue, httr, jsonlite,
lifecycle, lubridate, purrr, readr, rlang, sjlabelled, stringr,
tibble, tidyr, withr",no,4.5.0,"https://docs.ropensci.org/qualtRics/,
https://github.com/ropensci/qualtRics",CRAN
QualtricsTools,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.1.0,NA,NA,"digest, dplyr, gdata, gtools, htmltools, httpuv, magrittr,
plyr, reshape, readxl, rjson, Rcpp, shiny, shinydashboard,
tidyr, xtable, XML",no,4.5.0,NA,GitHub repo = ctesta01/QualtricsTools
Quandl,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.11.0,NA,"R (>= 2.15.0), xts","httr (>= 0.6.1), zoo, jsonlite (>= 0.9.14)",no,4.5.0,https://github.com/quandl/quandl-r,CRAN
quantmod,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.4.28,NA,"R (>= 3.2.0), xts(>= 0.9-0), zoo, TTR(>= 0.2), methods","curl, jsonlite(>= 1.1)",no,4.5.0,"https://www.quantmod.com/,
https://github.com/joshuaulrich/quantmod",CRAN
quantreg,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,6.1,NA,"R (>= 3.5), stats, SparseM","methods, graphics, Matrix, MatrixModels, survival, MASS",yes,4.5.0,https://www.r-project.org,CRAN
questionr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.8.1,NA,R (>= 4.1.0),"shiny (>= 1.0.5), miniUI, rstudioapi, highr, styler, classInt,
htmltools, graphics, stats, utils, rlang, labelled (>= 2.6.0)",no,4.5.0,"https://juba.github.io/questionr/,
https://github.com/juba/questionr",CRAN
QuickJSR,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.8.0,NA,NA,NA,yes,4.5.0,"https://github.com/andrjohns/QuickJSR,
https://github.com/quickjs-ng/quickjs",CRAN
qvcalc,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0.4,NA,NA,NA,no,4.5.0,https://davidfirth.github.io/qvcalc/,CRAN
R.cache,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.17.0,NA,R (>= 2.14.0),"utils, R.methodsS3 (>= 1.8.1), R.oo (>= 1.24.0), R.utils (>=
2.10.1), digest (>= 0.6.13)",no,4.5.0,https://github.com/HenrikBengtsson/R.cache,CRAN
R.methodsS3,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.8.2,NA,R (>= 2.13.0),utils,no,4.5.0,https://github.com/HenrikBengtsson/R.methodsS3,CRAN
R.oo,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.27.1,NA,"R (>= 2.13.0), R.methodsS3 (>= 1.8.2)","methods, utils",no,4.5.0,"https://henrikbengtsson.github.io/R.oo/,
https://github.com/HenrikBengtsson/R.oo",CRAN
R.utils,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.13.0,NA,"R (>= 2.14.0), R.oo","methods, utils, tools, R.methodsS3",no,4.5.0,"https://henrikbengtsson.github.io/R.utils/,
https://github.com/HenrikBengtsson/R.utils",CRAN
R2jags,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.8-9,NA,"R (>= 2.14.0), rjags (>= 3-3)","abind, coda (>= 0.13), graphics, grDevices, methods,
R2WinBUGS, parallel, stats, stringr, utils",no,4.5.0,NA,CRAN
R2WinBUGS,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.1-23,NA,"R (>= 2.13.0), coda (>= 0.11-0), boot","utils, stats, graphics",no,4.5.0,NA,CRAN
R6,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.6.1,NA,R (>= 3.6),NA,no,4.5.0,"https://r6.r-lib.org, https://github.com/r-lib/R6",CRAN
ragg,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.4.0,NA,NA,"systemfonts (>= 1.0.3), textshaping (>= 0.3.0)",yes,4.5.0,"https://ragg.r-lib.org, https://github.com/r-lib/ragg",CRAN
rainbow,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,3.8,NA,"R (>= 4.0.0), MASS, pcaPP","hdrcde, cluster, colorspace, ks, methods",no,4.5.0,NA,CRAN
randomForest,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,4.7-1.2,NA,"R (>= 4.1.0), stats",NA,yes,4.5.0,https://www.stat.berkeley.edu/~breiman/RandomForests/,CRAN
randomizr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0.0,NA,R (>= 3.5.0),NA,yes,4.5.0,"https://declaredesign.org/r/randomizr/,
https://github.com/DeclareDesign/randomizr",CRAN
randtoolbox,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.0.5,NA,rngWELL (>= 0.10-1),NA,yes,4.5.0,https://r-forge.r-project.org/projects/rmetrics/,CRAN
ranger,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.17.0,NA,R (>= 3.1),"Rcpp (>= 0.11.2), Matrix",yes,4.5.0,"https://imbs-hl.github.io/ranger/,
https://github.com/imbs-hl/ranger",CRAN
rapidjsonr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.2.0,NA,NA,NA,yes,4.5.0,NA,CRAN
rappdirs,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.3.3,NA,R (>= 3.2),NA,yes,4.5.0,"https://rappdirs.r-lib.org, https://github.com/r-lib/rappdirs",CRAN
rapportools,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.2,NA,NA,"plyr, pander, reshape2, MASS",no,4.5.0,NA,CRAN
raster,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,3.6-32,NA,"sp (>= 1.4-5), R (>= 3.5.0)","Rcpp, methods, terra (>= 1.8-5)",yes,4.5.0,https://rspatial.org/raster,CRAN
raters,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.1.1,NA,NA,NA,no,4.5.0,NA,CRAN
RBesT,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.8-2,NA,R (>= 3.5.0),"methods, Rcpp (>= 0.12.0), RcppParallel (>= 5.0.1), rstan (>=
2.32.0), rstantools (>= 2.4.0), assertthat, mvtnorm, Formula,
checkmate, bayesplot (>= 1.4.0), ggplot2, dplyr, stats, utils,
matrixStats, abind, rlang, jsonlite, lifecycle",yes,4.5.0,https://opensource.nibr.com/RBesT/,CRAN
rbibutils,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.3,NA,R (>= 2.10),"utils, tools",yes,4.5.0,"https://geobosh.github.io/rbibutils/ (doc),
https://github.com/GeoBosh/rbibutils (devel)",CRAN
rcartocolor,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.1.2,NA,R (>= 3.4),"ggplot2, scales",no,4.5.0,"https://github.com/Nowosad/rcartocolor,
https://jakubnowosad.com/rcartocolor/",CRAN
rcmdcheck,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.4.0,NA,NA,"callr (>= 3.1.1.9000), cli (>= 3.0.0), curl, desc (>= 1.2.0),
digest, pkgbuild, prettyunits, R6, rprojroot, sessioninfo (>=
1.1.1), utils, withr, xopen",no,4.5.0,"https://r-lib.github.io/rcmdcheck/,
https://github.com/r-Lib/rcmdcheck#readme",CRAN
RColorBrewer,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1-3,NA,R (>= 2.0.0),NA,no,4.5.0,NA,CRAN
rcompanion,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.5.0,NA,R (>= 4.4.0),"stats (>= 4.4.0), graphics (>= 4.4.0), boot (>= 1.3-30),
DescTools (>= 0.99.58), multcompView (>= 0.1-10), plyr (>=
1.8.9), coin (>= 1.4-3), lmtest (>= 0.9-40), nortest (>= 1.0-4)",no,4.5.0,https://CRAN.R-project.org/package=rcompanion,CRAN
Rcpp,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1.0,NA,NA,"methods, utils",yes,4.5.0,"https://www.rcpp.org,
https://dirk.eddelbuettel.com/code/rcpp.html,
https://github.com/RcppCore/Rcpp",CRAN
RcppArmadillo,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,14.6.0-1,NA,R (>= 3.3.0),"Rcpp (>= 1.0.12), stats, utils, methods",yes,4.5.0,"https://github.com/RcppCore/RcppArmadillo,
https://dirk.eddelbuettel.com/code/rcpp.armadillo.html",CRAN
RcppEigen,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.3.4.0.2,NA,R (>= 3.6.0),"Rcpp (>= 0.11.0), stats, utils",yes,4.5.0,"https://github.com/RcppCore/RcppEigen,
https://dirk.eddelbuettel.com/code/rcpp.eigen.html",CRAN
RcppParallel,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,5.1.10,NA,R (>= 3.0.2),NA,yes,4.5.0,"https://rcppcore.github.io/RcppParallel/,
https://github.com/RcppCore/RcppParallel",CRAN
RcppProgress,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.4.2,NA,NA,NA,no,4.5.0,https://github.com/kforner/rcpp_progress,CRAN
RcppRoll,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.3.1,NA,R (>= 2.15.1),Rcpp,yes,4.5.0,NA,CRAN
RcppTOML,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.2.3,NA,R (>= 3.3.0),Rcpp (>= 1.0.8),yes,4.5.0,http://dirk.eddelbuettel.com/code/rcpp.toml.html,CRAN
